1/20/2019, 4:39:00 PM	407	441	110
1/20/2019, 4:40:00 PM	395	594	112
1/20/2019, 4:39:00 PM	1	1	0
1/20/2019, 4:40:00 PM	0	0	1
1/20/2019, 4:41:00 PM	419	648	134
1/20/2019, 4:40:00 PM	0	1	0
1/20/2019, 4:41:00 PM	0	1	0
1/20/2019, 4:40:00 PM	0	3	3
1/20/2019, 4:41:00 PM	0	1	0
1/20/2019, 4:42:00 PM	357	843	117
1/20/2019, 4:41:00 PM	0	1	0
1/20/2019, 4:42:00 PM	0	1	0
1/20/2019, 4:41:00 PM	3	3	0
1/20/2019, 4:42:00 PM	0	1	0
1/20/2019, 4:43:00 PM	319	638	95
1/20/2019, 4:44:00 PM	284	488	101
1/20/2019, 4:45:00 PM	248	441	62
1/20/2019, 4:46:00 PM	261	359	63
1/20/2019, 4:45:00 PM	0	1	0
1/20/2019, 4:46:00 PM	0	1	0
1/20/2019, 4:45:00 PM	1	0	0
1/20/2019, 4:46:00 PM	0	1	0
1/20/2019, 4:47:00 PM	211	291	54
1/20/2019, 4:48:00 PM	273	338	57
1/20/2019, 4:49:00 PM	271	281	59
1/20/2019, 4:50:00 PM	236	282	52
1/20/2019, 4:51:00 PM	275	327	74
1/20/2019, 4:52:00 PM	322	463	81
1/20/2019, 4:53:00 PM	254	364	70
1/20/2019, 4:52:00 PM	1	1	0
1/20/2019, 4:53:00 PM	1	0	0
1/20/2019, 4:54:00 PM	293	452	84
1/20/2019, 4:53:00 PM	0	0	1
1/20/2019, 4:54:00 PM	0	1	0
1/20/2019, 4:53:00 PM	1	3	1
1/20/2019, 4:54:00 PM	0	1	0
1/20/2019, 4:55:00 PM	388	670	122
1/20/2019, 4:56:00 PM	625	527	126
1/20/2019, 4:57:00 PM	418	325	72
1/20/2019, 4:58:00 PM	308	465	83
1/20/2019, 4:57:00 PM	1	0	0
1/20/2019, 4:58:00 PM	0	0	1
1/20/2019, 4:59:00 PM	193	295	48
1/20/2019, 5:00:00 PM	212	346	48
1/20/2019, 5:01:00 PM	221	420	89
1/20/2019, 5:02:00 PM	297	510	106
1/20/2019, 5:03:00 PM	283	461	67
1/20/2019, 5:04:00 PM	272	405	74
1/20/2019, 5:05:00 PM	179	244	45
1/20/2019, 5:06:00 PM	142	200	59
1/20/2019, 5:07:00 PM	116	166	70
1/20/2019, 5:08:00 PM	129	197	84
1/20/2019, 5:07:00 PM	1	1	1
1/20/2019, 5:08:00 PM	0	1	0
