1/8/2019, 4:14:00 AM	4	7	2
1/8/2019, 4:15:00 AM	0	1	0
1/8/2019, 4:16:00 AM	917	1313	653
1/8/2019, 4:17:00 AM	873	1433	702
1/8/2019, 4:16:00 AM	0	0	1
1/8/2019, 4:17:00 AM	1	0	0
1/8/2019, 4:18:00 AM	916	1363	712
1/8/2019, 4:17:00 AM	1	0	0
1/8/2019, 4:18:00 AM	1	0	0
1/8/2019, 4:19:00 AM	986	1296	702
1/8/2019, 4:18:00 AM	1	0	0
1/8/2019, 4:19:00 AM	0	0	1
1/8/2019, 4:18:00 AM	0	7	2
1/8/2019, 4:19:00 AM	1	0	0
1/8/2019, 4:20:00 AM	1028	1273	690
1/8/2019, 4:19:00 AM	1	0	0
1/8/2019, 4:20:00 AM	0	1	0
1/8/2019, 4:21:00 AM	1055	1251	688
1/8/2019, 4:22:00 AM	1083	1211	691
1/8/2019, 4:21:00 AM	2	1	2
1/8/2019, 4:22:00 AM	0	1	0
1/8/2019, 4:21:00 AM	7	4	7
1/8/2019, 4:22:00 AM	1	0	0
1/8/2019, 4:23:00 AM	1035	1190	762
1/8/2019, 4:22:00 AM	0	2	0
1/8/2019, 4:23:00 AM	1	0	0
1/8/2019, 4:24:00 AM	969	1216	815
1/8/2019, 4:25:00 AM	998	1233	759
1/8/2019, 4:24:00 AM	0	2	0
1/8/2019, 4:25:00 AM	1	2	0
1/8/2019, 4:26:00 AM	932	1216	800
1/8/2019, 4:25:00 AM	0	1	0
1/8/2019, 4:26:00 AM	2	0	0
1/8/2019, 4:25:00 AM	0	2	1
1/8/2019, 4:26:00 AM	0	1	0
1/8/2019, 4:27:00 AM	994	1176	705
1/8/2019, 4:26:00 AM	3	1	1
1/8/2019, 4:27:00 AM	1	0	0
1/8/2019, 4:28:00 AM	1003	1194	774
1/8/2019, 4:27:00 AM	1	0	0
1/8/2019, 4:28:00 AM	0	0	1
1/8/2019, 4:29:00 AM	993	1271	721
1/8/2019, 4:28:00 AM	0	1	0
1/8/2019, 4:29:00 AM	1	1	0
1/8/2019, 4:28:00 AM	1	1	1
1/8/2019, 4:29:00 AM	1	1	0
1/8/2019, 4:28:00 AM	2	2	0
1/8/2019, 4:29:00 AM	0	0	1
1/8/2019, 4:30:00 AM	976	1285	732
1/8/2019, 4:31:00 AM	999	1251	692
1/8/2019, 4:30:00 AM	0	1	0
1/8/2019, 4:31:00 AM	1	0	0
1/8/2019, 4:30:00 AM	1	0	0
1/8/2019, 4:31:00 AM	0	0	1
1/8/2019, 4:32:00 AM	937	1239	627
1/8/2019, 4:33:00 AM	956	1243	657
1/8/2019, 4:34:00 AM	946	1223	708
1/8/2019, 4:35:00 AM	939	1217	673
1/8/2019, 4:34:00 AM	0	0	1
1/8/2019, 4:35:00 AM	0	0	1
1/8/2019, 4:36:00 AM	892	1273	694
1/8/2019, 4:35:00 AM	0	0	1
1/8/2019, 4:36:00 AM	0	1	0
1/8/2019, 4:35:00 AM	2	3	2
1/8/2019, 4:36:00 AM	0	1	0
1/8/2019, 4:37:00 AM	960	1243	650
1/8/2019, 4:38:00 AM	1062	1277	600
1/8/2019, 4:37:00 AM	1	7	3
1/8/2019, 4:38:00 AM	0	0	1
1/8/2019, 4:39:00 AM	1037	1327	621
1/8/2019, 4:40:00 AM	1105	1303	594
1/8/2019, 4:39:00 AM	1	2	0
1/8/2019, 4:40:00 AM	0	1	0
1/8/2019, 4:41:00 AM	1046	1277	676
1/8/2019, 4:42:00 AM	1119	1257	605
1/8/2019, 4:43:00 AM	1109	1260	643
1/8/2019, 4:42:00 AM	1	0	1
1/8/2019, 4:43:00 AM	0	2	0
1/8/2019, 4:44:00 AM	1109	1204	660
1/8/2019, 4:45:00 AM	1087	1362	572
1/8/2019, 4:44:00 AM	5	2	2
1/8/2019, 4:45:00 AM	0	0	1
1/8/2019, 4:46:00 AM	1225	1303	470
1/8/2019, 4:45:00 AM	0	1	0
1/8/2019, 4:46:00 AM	2	1	1
